"List_source","date_sourced","species","species_number","multiple_forms","study","trait_index","trait_name","value"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","Plant_selector_plus",47,"bark_texture","rough"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","UoF_EDIS",48,"fruit_type","pod"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","UoF_EDIS",49,"fruit_colour","brown"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","UoF_EDIS",49,"fruit_colour","inconspicuous"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","BioNET",52,"juvenile_traits","green_trunk"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","Sydney_water",53,"placement","avenue"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","Plant_selector_plus",53,"placement","garden"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","Plant_selector_plus",53,"placement","park"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","BioNET",54,"purpose","featuretree"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","Sydney_water",54,"purpose","shade"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","UoF_EDIS",55,"climate_of_origin","subtropical"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","BioNET",57,"continent_of_origin","S_America"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","UoF_EDIS",59,"maintenance_level","low"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","Plant_selector_plus",61,"supp_watering","low"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","Sydney_water",61,"supp_watering","medium"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","BioNET",62,"weed_status","weed_QLD"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","Yarraranges",63,"rootdisturbance_tolerance","No"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","UoF_EDIS",64,"pestdisease_risk","low"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","UoF_EDIS",65,"pests_diseases","root_rot"
"Maps_Hugh","31/07/2018","Jacaranda mimosifolia",3,"Yes","Yambatreeselection",66,"risk","infrastructure_damage"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","Plant_selector_plus",66,"risk","litterfall"
"Maps_Hugh","10/07/2018","Jacaranda mimosifolia",3,"Yes","UoF_EDIS",66,"risk","litterfall"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","Plant_selector_plus",67,"invasive_roots","sewer_3.5"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","Sydney_water",67,"invasive_roots","sewer_6"
"Maps_Hugh","22/05/2018","Jacaranda mimosifolia",3,"Yes","Plant_selector_plus",67,"invasive_roots","surface"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Usefultropicalplants",1,"synonyms","Rhynchospermum jasminoides"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","UoF_EDIS",2,"common_name","Confederate Jasmine"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","UoF_EDIS",2,"common_name","Southern Jasmine"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",2,"common_name","Star Jasmine"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",3,"light_level","fullsun"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",3,"light_level","partshade"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",5,"lightfrost_tolerance","Yes"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",7,"drought_tolerance","No"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",7,"drought_tolerance","No"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",7,"drought_tolerance","Yes"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",8,"salinity_tolerance","No"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","AUB",10,"heat_tolerance","Yes"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","MissouriBG",15,"shade_tolerance","Yes"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",17,"soil_type","clay"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",17,"soil_type","loam"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",17,"soil_type","sand"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",19,"soil_character","fertile"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","RHS",19,"soil_character","welldrained"
"Maps_Hugh","30/07/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",20,"soil_fertility","high"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","RHS",21,"soil_pH","alkaline"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","RHS",21,"soil_pH","neutral"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","RHS",21,"soil_pH","slight_acid"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Usefultropicalplants",22,"establishment_care","frostprotection"
"Maps_Hugh","1/08/2018","Trachelospermum jasminoides",4,"Yes","Australianplantsonline",22,"establishment_care","mulching"
"Maps_Hugh","1/08/2018","Trachelospermum jasminoides",4,"Yes","Australianplantsonline",22,"establishment_care","water"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Usefultropicalplants",22,"establishment_care","windprotection"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","RHS",23,"ideal_conditions","moist"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","RHS",23,"ideal_conditions","well_drained"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","EOL",24,"habit","climbing"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","EOL",24,"habit","spreading"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","EOL",25,"multistem_development","Yes"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",26,"form","climber"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",29,"max_height","3"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",30,"height","6"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",31,"min_height","1.5"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",32,"max_width","2"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",33,"width","3"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",34,"min_width","1"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","AUB",35,"growth_rate","fast"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","UoF_EDIS",37,"shade","dense"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","AUB",38,"longevity","short (1 - 20 years)"
"Maps_Hugh","30/07/2018","Trachelospermum jasminoides",4,"Yes","AUB",39,"leaf_loss","evergreen"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","AUB",40,"leaf_description","ovate"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",41,"foliage_colour","darkgreen"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",41,"foliage_colour","glossygreen"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","AUB",42,"flower_description","cyme"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",42,"flower_description","starry"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",43,"flower_colour","white"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",44,"flower_period","Summer"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",45,"other_feature","fragrant_flowers"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",45,"other_feature","showey_flower"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","AUB",48,"fruit_type","follicle"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","UoF_EDIS",49,"fruit_colour","inconspicuous"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Usefultropicalplants",52,"juvenile_traits","slow_growing"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",53,"placement","balcony"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",53,"placement","garden"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",53,"placement","potplant"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",53,"placement","street"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",54,"purpose","erosion"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",54,"purpose","featureshrub"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",54,"purpose","fire_retardant"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",54,"purpose","groundcover"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",54,"purpose","screen"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Usefultropicalplants",55,"climate_of_origin","subtropical"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",57,"continent_of_origin","Asia"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",58,"ecological_services","bird"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",58,"ecological_services","pollinator"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",58,"ecological_services","pollinator"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","MQ",59,"maintenance_level","low"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","MissouriBG",59,"maintenance_level","medium"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",60,"maintenance_activities","pruning"
"Maps_Hugh","22/05/2018","Trachelospermum jasminoides",4,"Yes","Plant_selector_plus",61,"supp_watering","low"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","Sydney_water",61,"supp_watering","medium"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","MissouriBG",64,"pestdisease_risk","low"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","AUB",65,"pests_diseases","aphids"
"Maps_Hugh","10/07/2018","Trachelospermum jasminoides",4,"Yes","EOL",66,"risk","poison"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",2,"common_name","Bird of Paradise"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",3,"light_level","fullsun"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Sydney_water",3,"light_level","partshade"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Sydney_water",4,"frost_tolerance","No"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",5,"lightfrost_tolerance","Yes"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",7,"drought_tolerance","Yes"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Sydney_water",8,"salinity_tolerance","No"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",9,"wind_tolerance","Yes"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Treemovals",10,"heat_tolerance","Yes"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",11,"pollution_tolerance","Yes"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",12,"coastal_tolerance","No"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",12,"coastal_tolerance","Yes"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Plantopedia",14,"waterlogging_tolerance","No"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","RHS",15,"shade_tolerance","No"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",16,"soilcompaction_tolerance","No"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",17,"soil_type","clay"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",17,"soil_type","loam"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",17,"soil_type","sand"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",19,"soil_character","welldrained"
"Maps_Hugh","30/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",20,"soil_fertility","any"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",21,"soil_pH","acid"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",21,"soil_pH","neutral"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",21,"soil_pH","slight_alkaline"
"Maps_Hugh","","Strelitzia reginae",5,"Yes","UoF_EDIS",23,"ideal_conditions","fertile"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Treemovals",23,"ideal_conditions","flowers_fullsun"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",23,"ideal_conditions","moist"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Treemovals",23,"ideal_conditions","protected"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",23,"ideal_conditions","well_drained"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",24,"habit","clumping"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",24,"habit","dense"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",25,"multistem_development","Yes"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",26,"form","medshrub"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Treemovals",26,"form","perennial"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",29,"max_height","2"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Sydney_water",30,"height","1"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",31,"min_height","1"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",32,"max_width","2"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Sydney_water",33,"width","1.5"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",34,"min_width","1"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",35,"growth_rate","slow"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","AUB",38,"longevity","short (1 - 20 years)"
"Maps_Hugh","30/07/2018","Strelitzia reginae",5,"Yes","AUB",39,"leaf_loss","evergreen"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",40,"leaf_description","large"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",40,"leaf_description","oblong"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Sydney_water",41,"foliage_colour","bluegreen"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",42,"flower_description","large"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",42,"flower_description","spike"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Sydney_water",43,"flower_colour","blue"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Sydney_water",43,"flower_colour","orange"
"Maps_Hugh","10/07/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",44,"flower_period","Spring"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",44,"flower_period","Summer"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Sydney_water",45,"other_feature","showey_flower"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",48,"fruit_type","small"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",49,"fruit_colour","inconspicuous"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",49,"fruit_colour","orange"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","RHS",52,"juvenile_traits","slow_to_flower"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",53,"placement","avenue"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",53,"placement","garden"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",53,"placement","largegarden"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",53,"placement","park"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Treemovals",53,"placement","potplant"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Treemovals",54,"purpose","cutflowers"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Sydney_water",54,"purpose","featuretropical"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","MissouriBG",55,"climate_of_origin","temperate"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Sydney_water",56,"country_of_origin","S_Africa"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",58,"ecological_services","bird"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",58,"ecological_services","pollinator"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",59,"maintenance_level","low"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",60,"maintenance_activities","pruning"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",61,"supp_watering","low"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Sydney_water",61,"supp_watering","medium"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",64,"pestdisease_risk","low"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","Treemovals",65,"pests_diseases","root_rot"
"Maps_Hugh","11/07/2018","Strelitzia reginae",5,"Yes","UoF_EDIS",65,"pests_diseases","scale"
"Maps_Hugh","22/05/2018","Strelitzia reginae",5,"Yes","Plant_selector_plus",66,"risk","spikey"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",2,"common_name","Bangalow Palm"
"Maps_Hugh","11/07/2018","Archontophoenix cunninghamiana",6,"","AUB",2,"common_name","King Palm"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","PACSOA",2,"common_name","Piccabeen"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",3,"light_level","fullsun"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",3,"light_level","partshade"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",4,"frost_tolerance","No"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",7,"drought_tolerance","No"
"Maps_Hugh","11/07/2018","Archontophoenix cunninghamiana",6,"","PACSOA",9,"wind_tolerance","No"
"Maps_Hugh","11/07/2018","Archontophoenix cunninghamiana",6,"","Palmsonline",10,"heat_tolerance","No"
"Maps_Hugh","11/07/2018","Archontophoenix cunninghamiana",6,"","ATRP",14,"waterlogging_tolerance","Yes"
"Maps_Hugh","11/07/2018","Archontophoenix cunninghamiana",6,"","PACSOA",15,"shade_tolerance","Yes"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",17,"soil_type","clay"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",17,"soil_type","loam"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",17,"soil_type","sand"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",19,"soil_character","moist"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",19,"soil_character","most"
"Maps_Hugh","30/07/2018","Archontophoenix cunninghamiana",6,"","ANBG",20,"soil_fertility","any"
"Maps_Hugh","11/07/2018","Archontophoenix cunninghamiana",6,"","Plantfileonline",21,"soil_pH","neutral"
"Maps_Hugh","11/07/2018","Archontophoenix cunninghamiana",6,"","Plantfileonline",21,"soil_pH","slight_acid"
"Maps_Hugh","11/07/2018","Archontophoenix cunninghamiana",6,"","Plantfileonline",21,"soil_pH","slight_alkaline"
"Maps_Hugh","22/05/2018","Archontophoenix cunninghamiana",6,"","ANBG",22,"establishment_care","windprotection"
"Maps_Hugh","11/07/2018","Archontophoenix cunninghamiana",6,"","ANBG",23,"ideal_conditions","fertile"
"Maps_Hugh","11/07/2018","Archontophoenix cunninghamiana",6,"","ANBG",23,"ideal_conditions","warm"
